datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek,celkem_davek
2021-04-10,VAXZEVRIA,CZ042,"Ústecký kraj",80+,72,0,72
2021-04-10,VAXZEVRIA,CZ051,"Liberecký kraj",40-44,1,0,1
2021-04-10,VAXZEVRIA,CZ051,"Liberecký kraj",45-49,1,0,1
2021-04-10,VAXZEVRIA,CZ051,"Liberecký kraj",50-54,6,0,6
2021-04-10,VAXZEVRIA,CZ051,"Liberecký kraj",55-59,10,0,10
2021-04-10,VAXZEVRIA,CZ051,"Liberecký kraj",60-64,14,0,14
2021-04-10,VAXZEVRIA,CZ051,"Liberecký kraj",65-69,33,0,33
2021-04-10,VAXZEVRIA,CZ051,"Liberecký kraj",70-74,32,0,32
2021-04-10,VAXZEVRIA,CZ051,"Liberecký kraj",75-79,7,0,7
2021-04-10,VAXZEVRIA,CZ051,"Liberecký kraj",80+,2,0,2
2021-04-10,VAXZEVRIA,CZ052,"Královéhradecký kraj",40-44,1,0,1
2021-04-10,VAXZEVRIA,CZ052,"Královéhradecký kraj",45-49,5,0,5
2021-04-10,VAXZEVRIA,CZ052,"Královéhradecký kraj",50-54,2,0,2
2021-04-10,VAXZEVRIA,CZ052,"Královéhradecký kraj",55-59,3,0,3
2021-04-10,VAXZEVRIA,CZ052,"Královéhradecký kraj",60-64,11,0,11
2021-04-10,VAXZEVRIA,CZ052,"Královéhradecký kraj",65-69,64,0,64
2021-04-10,VAXZEVRIA,CZ052,"Královéhradecký kraj",70-74,55,0,55
2021-04-10,VAXZEVRIA,CZ052,"Královéhradecký kraj",75-79,20,0,20
2021-04-10,VAXZEVRIA,CZ052,"Královéhradecký kraj",80+,18,0,18
2021-04-10,VAXZEVRIA,CZ053,"Pardubický kraj",50-54,1,0,1
2021-04-10,VAXZEVRIA,CZ053,"Pardubický kraj",55-59,2,0,2
2021-04-10,VAXZEVRIA,CZ053,"Pardubický kraj",60-64,2,0,2
2021-04-10,VAXZEVRIA,CZ053,"Pardubický kraj",65-69,6,0,6
2021-04-10,VAXZEVRIA,CZ053,"Pardubický kraj",70-74,44,0,44
2021-04-10,VAXZEVRIA,CZ053,"Pardubický kraj",75-79,16,0,16
2021-04-10,VAXZEVRIA,CZ053,"Pardubický kraj",80+,3,0,3
2021-04-10,VAXZEVRIA,CZ063,"Kraj Vysočina",30-34,1,0,1
2021-04-10,VAXZEVRIA,CZ063,"Kraj Vysočina",40-44,3,0,3
2021-04-10,VAXZEVRIA,CZ063,"Kraj Vysočina",45-49,1,0,1
2021-04-10,VAXZEVRIA,CZ063,"Kraj Vysočina",50-54,2,0,2
2021-04-10,VAXZEVRIA,CZ063,"Kraj Vysočina",55-59,4,0,4
2021-04-10,VAXZEVRIA,CZ063,"Kraj Vysočina",60-64,8,0,8
2021-04-10,VAXZEVRIA,CZ063,"Kraj Vysočina",65-69,41,0,41
2021-04-10,VAXZEVRIA,CZ063,"Kraj Vysočina",70-74,86,0,86
2021-04-10,VAXZEVRIA,CZ063,"Kraj Vysočina",75-79,43,0,43
2021-04-10,VAXZEVRIA,CZ063,"Kraj Vysočina",80+,10,0,10
2021-04-10,VAXZEVRIA,CZ064,"Jihomoravský kraj",18-24,1,0,1
2021-04-10,VAXZEVRIA,CZ064,"Jihomoravský kraj",30-34,2,0,2
2021-04-10,VAXZEVRIA,CZ064,"Jihomoravský kraj",45-49,1,0,1
2021-04-10,VAXZEVRIA,CZ064,"Jihomoravský kraj",55-59,3,0,3
2021-04-10,VAXZEVRIA,CZ064,"Jihomoravský kraj",60-64,3,0,3
2021-04-10,VAXZEVRIA,CZ064,"Jihomoravský kraj",65-69,11,0,11
2021-04-10,VAXZEVRIA,CZ064,"Jihomoravský kraj",70-74,16,0,16
2021-04-10,VAXZEVRIA,CZ064,"Jihomoravský kraj",75-79,12,0,12
2021-04-10,VAXZEVRIA,CZ064,"Jihomoravský kraj",80+,11,0,11
2021-04-10,VAXZEVRIA,CZ071,"Olomoucký kraj",40-44,3,0,3
2021-04-10,VAXZEVRIA,CZ071,"Olomoucký kraj",45-49,13,0,13
2021-04-10,VAXZEVRIA,CZ071,"Olomoucký kraj",50-54,6,0,6
2021-04-10,VAXZEVRIA,CZ071,"Olomoucký kraj",55-59,26,0,26
2021-04-10,VAXZEVRIA,CZ071,"Olomoucký kraj",60-64,40,0,40
2021-04-10,VAXZEVRIA,CZ071,"Olomoucký kraj",65-69,62,0,62
2021-04-10,VAXZEVRIA,CZ071,"Olomoucký kraj",70-74,81,0,81
2021-04-10,VAXZEVRIA,CZ071,"Olomoucký kraj",75-79,35,0,35
2021-04-10,VAXZEVRIA,CZ071,"Olomoucký kraj",80+,19,0,19
2021-04-10,VAXZEVRIA,CZ072,"Zlínský kraj",45-49,1,0,1
2021-04-10,VAXZEVRIA,CZ072,"Zlínský kraj",60-64,4,0,4
2021-04-10,VAXZEVRIA,CZ072,"Zlínský kraj",65-69,19,0,19
2021-04-10,VAXZEVRIA,CZ072,"Zlínský kraj",70-74,18,1,19
2021-04-10,VAXZEVRIA,CZ072,"Zlínský kraj",75-79,19,0,19
2021-04-10,VAXZEVRIA,CZ080,"Moravskoslezský kraj",35-39,1,0,1
2021-04-10,VAXZEVRIA,CZ080,"Moravskoslezský kraj",40-44,1,0,1
2021-04-10,VAXZEVRIA,CZ080,"Moravskoslezský kraj",45-49,3,0,3
2021-04-10,VAXZEVRIA,CZ080,"Moravskoslezský kraj",50-54,5,0,5
2021-04-10,VAXZEVRIA,CZ080,"Moravskoslezský kraj",55-59,4,0,4
2021-04-10,VAXZEVRIA,CZ080,"Moravskoslezský kraj",60-64,21,0,21
2021-04-10,VAXZEVRIA,CZ080,"Moravskoslezský kraj",65-69,42,0,42
2021-04-10,VAXZEVRIA,CZ080,"Moravskoslezský kraj",70-74,66,0,66
2021-04-10,VAXZEVRIA,CZ080,"Moravskoslezský kraj",75-79,57,0,57
2021-04-10,VAXZEVRIA,CZ080,"Moravskoslezský kraj",80+,34,0,34
2021-04-11,Comirnaty,CZ010,"Hlavní město Praha",0-17,1,0,1
2021-04-11,Comirnaty,CZ010,"Hlavní město Praha",18-24,27,33,60
2021-04-11,Comirnaty,CZ010,"Hlavní město Praha",25-29,18,42,60
2021-04-11,Comirnaty,CZ010,"Hlavní město Praha",30-34,10,27,37
2021-04-11,Comirnaty,CZ010,"Hlavní město Praha",35-39,20,36,56
2021-04-11,Comirnaty,CZ010,"Hlavní město Praha",40-44,25,48,73
2021-04-11,Comirnaty,CZ010,"Hlavní město Praha",45-49,29,67,96
2021-04-11,Comirnaty,CZ010,"Hlavní město Praha",50-54,34,73,107
2021-04-11,Comirnaty,CZ010,"Hlavní město Praha",55-59,62,95,157
2021-04-11,Comirnaty,CZ010,"Hlavní město Praha",60-64,59,51,110
2021-04-11,Comirnaty,CZ010,"Hlavní město Praha",65-69,80,48,128
2021-04-11,Comirnaty,CZ010,"Hlavní město Praha",70-74,342,923,1265
2021-04-11,Comirnaty,CZ010,"Hlavní město Praha",75-79,150,618,768
2021-04-11,Comirnaty,CZ010,"Hlavní město Praha",80+,41,94,135
2021-04-11,Comirnaty,CZ020,"Středočeský kraj",0-17,1,0,1
2021-04-11,Comirnaty,CZ020,"Středočeský kraj",18-24,10,1,11
2021-04-11,Comirnaty,CZ020,"Středočeský kraj",25-29,21,0,21
2021-04-11,Comirnaty,CZ020,"Středočeský kraj",30-34,33,2,35
2021-04-11,Comirnaty,CZ020,"Středočeský kraj",35-39,52,1,53
2021-04-11,Comirnaty,CZ020,"Středočeský kraj",40-44,72,1,73
2021-04-11,Comirnaty,CZ020,"Středočeský kraj",45-49,39,5,44
2021-04-11,Comirnaty,CZ020,"Středočeský kraj",50-54,18,2,20
2021-04-11,Comirnaty,CZ020,"Středočeský kraj",55-59,35,0,35
2021-04-11,Comirnaty,CZ020,"Středočeský kraj",60-64,35,1,36
2021-04-11,Comirnaty,CZ020,"Středočeský kraj",65-69,109,2,111
2021-04-11,Comirnaty,CZ020,"Středočeský kraj",70-74,221,42,263
2021-04-11,Comirnaty,CZ020,"Středočeský kraj",75-79,260,108,368
2021-04-11,Comirnaty,CZ020,"Středočeský kraj",80+,92,3,95
2021-04-11,Comirnaty,CZ031,"Jihočeský kraj",30-34,1,0,1
2021-04-11,Comirnaty,CZ031,"Jihočeský kraj",35-39,1,0,1
2021-04-11,Comirnaty,CZ031,"Jihočeský kraj",40-44,1,0,1
2021-04-11,Comirnaty,CZ031,"Jihočeský kraj",50-54,0,1,1
2021-04-11,Comirnaty,CZ031,"Jihočeský kraj",55-59,1,1,2
2021-04-11,Comirnaty,CZ031,"Jihočeský kraj",65-69,1,0,1
2021-04-11,Comirnaty,CZ031,"Jihočeský kraj",70-74,841,1,842
2021-04-11,Comirnaty,CZ031,"Jihočeský kraj",75-79,116,0,116
2021-04-11,Comirnaty,CZ031,"Jihočeský kraj",80+,44,1,45
2021-04-11,Comirnaty,CZ032,"Plzeňský kraj",0-17,2,0,2
2021-04-11,Comirnaty,CZ032,"Plzeňský kraj",18-24,15,4,19
2021-04-11,Comirnaty,CZ032,"Plzeňský kraj",25-29,33,10,43
2021-04-11,Comirnaty,CZ032,"Plzeňský kraj",30-34,27,5,32
2021-04-11,Comirnaty,CZ032,"Plzeňský kraj",35-39,27,8,35
2021-04-11,Comirnaty,CZ032,"Plzeňský kraj",40-44,37,8,45
2021-04-11,Comirnaty,CZ032,"Plzeňský kraj",45-49,41,12,53
2021-04-11,Comirnaty,CZ032,"Plzeňský kraj",50-54,22,8,30
2021-04-11,Comirnaty,CZ032,"Plzeňský kraj",55-59,38,2,40
2021-04-11,Comirnaty,CZ032,"Plzeňský kraj",60-64,25,4,29
2021-04-11,Comirnaty,CZ032,"Plzeňský kraj",65-69,21,5,26
2021-04-11,Comirnaty,CZ032,"Plzeňský kraj",70-74,312,5,317
2021-04-11,Comirnaty,CZ032,"Plzeňský kraj",75-79,47,29,76
2021-04-11,Comirnaty,CZ032,"Plzeňský kraj",80+,14,76,90
2021-04-11,Comirnaty,CZ041,"Karlovarský kraj",18-24,0,9,9
2021-04-11,Comirnaty,CZ041,"Karlovarský kraj",25-29,3,10,13
2021-04-11,Comirnaty,CZ041,"Karlovarský kraj",30-34,3,13,16
2021-04-11,Comirnaty,CZ041,"Karlovarský kraj",35-39,0,11,11
2021-04-11,Comirnaty,CZ041,"Karlovarský kraj",40-44,2,13,15
2021-04-11,Comirnaty,CZ041,"Karlovarský kraj",45-49,4,15,19
2021-04-11,Comirnaty,CZ041,"Karlovarský kraj",50-54,3,13,16
2021-04-11,Comirnaty,CZ041,"Karlovarský kraj",55-59,5,12,17
2021-04-11,Comirnaty,CZ041,"Karlovarský kraj",60-64,7,9,16
2021-04-11,Comirnaty,CZ041,"Karlovarský kraj",65-69,6,10,16
2021-04-11,Comirnaty,CZ041,"Karlovarský kraj",70-74,9,7,16
2021-04-11,Comirnaty,CZ041,"Karlovarský kraj",75-79,1,5,6
2021-04-11,Comirnaty,CZ041,"Karlovarský kraj",80+,1,3,4
2021-04-11,Comirnaty,CZ042,"Ústecký kraj",0-17,1,0,1
2021-04-11,Comirnaty,CZ042,"Ústecký kraj",18-24,10,26,36
2021-04-11,Comirnaty,CZ042,"Ústecký kraj",25-29,5,25,30
2021-04-11,Comirnaty,CZ042,"Ústecký kraj",30-34,8,42,50
2021-04-11,Comirnaty,CZ042,"Ústecký kraj",35-39,6,66,72
2021-04-11,Comirnaty,CZ042,"Ústecký kraj",40-44,10,115,125
2021-04-11,Comirnaty,CZ042,"Ústecký kraj",45-49,16,107,123
2021-04-11,Comirnaty,CZ042,"Ústecký kraj",50-54,7,88,95
2021-04-11,Comirnaty,CZ042,"Ústecký kraj",55-59,73,97,170
2021-04-11,Comirnaty,CZ042,"Ústecký kraj",60-64,67,65,132
2021-04-11,Comirnaty,CZ042,"Ústecký kraj",65-69,150,70,220
2021-04-11,Comirnaty,CZ042,"Ústecký kraj",70-74,393,392,785
2021-04-11,Comirnaty,CZ042,"Ústecký kraj",75-79,127,254,381
2021-04-11,Comirnaty,CZ042,"Ústecký kraj",80+,14,114,128
2021-04-11,Comirnaty,CZ051,"Liberecký kraj",18-24,6,0,6
2021-04-11,Comirnaty,CZ051,"Liberecký kraj",25-29,6,1,7
2021-04-11,Comirnaty,CZ051,"Liberecký kraj",30-34,10,2,12
2021-04-11,Comirnaty,CZ051,"Liberecký kraj",35-39,11,1,12
2021-04-11,Comirnaty,CZ051,"Liberecký kraj",40-44,26,2,28
2021-04-11,Comirnaty,CZ051,"Liberecký kraj",45-49,26,1,27
2021-04-11,Comirnaty,CZ051,"Liberecký kraj",50-54,24,0,24
2021-04-11,Comirnaty,CZ051,"Liberecký kraj",55-59,12,0,12
2021-04-11,Comirnaty,CZ051,"Liberecký kraj",60-64,10,1,11
2021-04-11,Comirnaty,CZ051,"Liberecký kraj",65-69,5,1,6
2021-04-11,Comirnaty,CZ051,"Liberecký kraj",70-74,195,1,196
2021-04-11,Comirnaty,CZ051,"Liberecký kraj",75-79,81,72,153
2021-04-11,Comirnaty,CZ051,"Liberecký kraj",80+,7,39,46
2021-04-11,Comirnaty,CZ052,"Královéhradecký kraj",18-24,4,12,16
2021-04-11,Comirnaty,CZ052,"Královéhradecký kraj",25-29,7,19,26
2021-04-11,Comirnaty,CZ052,"Královéhradecký kraj",30-34,8,8,16
2021-04-11,Comirnaty,CZ052,"Královéhradecký kraj",35-39,25,17,42
2021-04-11,Comirnaty,CZ052,"Královéhradecký kraj",40-44,131,17,148
2021-04-11,Comirnaty,CZ052,"Královéhradecký kraj",45-49,47,31,78
2021-04-11,Comirnaty,CZ052,"Královéhradecký kraj",50-54,23,133,156
2021-04-11,Comirnaty,CZ052,"Královéhradecký kraj",55-59,17,53,70
2021-04-11,Comirnaty,CZ052,"Královéhradecký kraj",60-64,27,8,35
2021-04-11,Comirnaty,CZ052,"Královéhradecký kraj",65-69,74,19,93
2021-04-11,Comirnaty,CZ052,"Královéhradecký kraj",70-74,760,138,898
2021-04-11,Comirnaty,CZ052,"Královéhradecký kraj",75-79,61,528,589
2021-04-11,Comirnaty,CZ052,"Královéhradecký kraj",80+,26,59,85
2021-04-11,Comirnaty,CZ053,"Pardubický kraj",0-17,1,0,1
2021-04-11,Comirnaty,CZ053,"Pardubický kraj",18-24,9,4,13
2021-04-11,Comirnaty,CZ053,"Pardubický kraj",25-29,11,2,13
2021-04-11,Comirnaty,CZ053,"Pardubický kraj",30-34,14,2,16
2021-04-11,Comirnaty,CZ053,"Pardubický kraj",35-39,10,0,10
2021-04-11,Comirnaty,CZ053,"Pardubický kraj",40-44,30,16,46
2021-04-11,Comirnaty,CZ053,"Pardubický kraj",45-49,16,45,61
2021-04-11,Comirnaty,CZ053,"Pardubický kraj",50-54,22,83,105
2021-04-11,Comirnaty,CZ053,"Pardubický kraj",55-59,11,30,41
2021-04-11,Comirnaty,CZ053,"Pardubický kraj",60-64,17,9,26
2021-04-11,Comirnaty,CZ053,"Pardubický kraj",65-69,29,1,30
2021-04-11,Comirnaty,CZ053,"Pardubický kraj",70-74,88,109,197
2021-04-11,Comirnaty,CZ053,"Pardubický kraj",75-79,20,424,444
2021-04-11,Comirnaty,CZ053,"Pardubický kraj",80+,2,26,28
2021-04-11,Comirnaty,CZ063,"Kraj Vysočina",25-29,2,0,2
2021-04-11,Comirnaty,CZ063,"Kraj Vysočina",35-39,1,0,1
2021-04-11,Comirnaty,CZ063,"Kraj Vysočina",40-44,10,0,10
2021-04-11,Comirnaty,CZ063,"Kraj Vysočina",45-49,16,0,16
2021-04-11,Comirnaty,CZ063,"Kraj Vysočina",50-54,17,0,17
2021-04-11,Comirnaty,CZ063,"Kraj Vysočina",55-59,11,0,11
2021-04-11,Comirnaty,CZ063,"Kraj Vysočina",60-64,5,0,5
2021-04-11,Comirnaty,CZ063,"Kraj Vysočina",65-69,11,0,11
2021-04-11,Comirnaty,CZ063,"Kraj Vysočina",70-74,432,1,433
2021-04-11,Comirnaty,CZ063,"Kraj Vysočina",75-79,119,1,120
2021-04-11,Comirnaty,CZ063,"Kraj Vysočina",80+,39,0,39
2021-04-11,Comirnaty,CZ064,"Jihomoravský kraj",0-17,0,2,2
2021-04-11,Comirnaty,CZ064,"Jihomoravský kraj",18-24,11,20,31
2021-04-11,Comirnaty,CZ064,"Jihomoravský kraj",25-29,9,27,36
2021-04-11,Comirnaty,CZ064,"Jihomoravský kraj",30-34,23,22,45
2021-04-11,Comirnaty,CZ064,"Jihomoravský kraj",35-39,19,21,40
2021-04-11,Comirnaty,CZ064,"Jihomoravský kraj",40-44,23,18,41
2021-04-11,Comirnaty,CZ064,"Jihomoravský kraj",45-49,26,31,57
2021-04-11,Comirnaty,CZ064,"Jihomoravský kraj",50-54,21,17,38
2021-04-11,Comirnaty,CZ064,"Jihomoravský kraj",55-59,19,26,45
2021-04-11,Comirnaty,CZ064,"Jihomoravský kraj",60-64,8,13,21
2021-04-11,Comirnaty,CZ064,"Jihomoravský kraj",65-69,21,8,29
2021-04-11,Comirnaty,CZ064,"Jihomoravský kraj",70-74,8,232,240
2021-04-11,Comirnaty,CZ064,"Jihomoravský kraj",75-79,0,1154,1154
2021-04-11,Comirnaty,CZ064,"Jihomoravský kraj",80+,0,84,84
2021-04-11,Comirnaty,CZ071,"Olomoucký kraj",18-24,0,3,3
2021-04-11,Comirnaty,CZ071,"Olomoucký kraj",25-29,5,4,9
2021-04-11,Comirnaty,CZ071,"Olomoucký kraj",30-34,2,4,6
2021-04-11,Comirnaty,CZ071,"Olomoucký kraj",35-39,4,3,7
2021-04-11,Comirnaty,CZ071,"Olomoucký kraj",40-44,38,6,44
2021-04-11,Comirnaty,CZ071,"Olomoucký kraj",45-49,31,12,43
2021-04-11,Comirnaty,CZ071,"Olomoucký kraj",50-54,1,52,53
2021-04-11,Comirnaty,CZ071,"Olomoucký kraj",55-59,4,22,26
2021-04-11,Comirnaty,CZ071,"Olomoucký kraj",60-64,27,7,34
2021-04-11,Comirnaty,CZ071,"Olomoucký kraj",65-69,31,5,36
2021-04-11,Comirnaty,CZ071,"Olomoucký kraj",70-74,48,127,175
2021-04-11,Comirnaty,CZ071,"Olomoucký kraj",75-79,9,113,122
2021-04-11,Comirnaty,CZ071,"Olomoucký kraj",80+,3,33,36
2021-04-11,Comirnaty,CZ072,"Zlínský kraj",18-24,19,5,24
2021-04-11,Comirnaty,CZ072,"Zlínský kraj",25-29,16,2,18
2021-04-11,Comirnaty,CZ072,"Zlínský kraj",30-34,19,3,22
2021-04-11,Comirnaty,CZ072,"Zlínský kraj",35-39,27,2,29
2021-04-11,Comirnaty,CZ072,"Zlínský kraj",40-44,43,3,46
2021-04-11,Comirnaty,CZ072,"Zlínský kraj",45-49,115,6,121
2021-04-11,Comirnaty,CZ072,"Zlínský kraj",50-54,78,4,82
2021-04-11,Comirnaty,CZ072,"Zlínský kraj",55-59,43,16,59
2021-04-11,Comirnaty,CZ072,"Zlínský kraj",60-64,60,27,87
2021-04-11,Comirnaty,CZ072,"Zlínský kraj",65-69,58,4,62
2021-04-11,Comirnaty,CZ072,"Zlínský kraj",70-74,85,43,128
2021-04-11,Comirnaty,CZ072,"Zlínský kraj",75-79,28,179,207
2021-04-11,Comirnaty,CZ072,"Zlínský kraj",80+,20,33,53
2021-04-11,Comirnaty,CZ080,"Moravskoslezský kraj",18-24,12,8,20
2021-04-11,Comirnaty,CZ080,"Moravskoslezský kraj",25-29,20,23,43
2021-04-11,Comirnaty,CZ080,"Moravskoslezský kraj",30-34,17,12,29
2021-04-11,Comirnaty,CZ080,"Moravskoslezský kraj",35-39,30,37,67
2021-04-11,Comirnaty,CZ080,"Moravskoslezský kraj",40-44,54,42,96
2021-04-11,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,57,39,96
2021-04-11,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,44,42,86
2021-04-11,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,56,30,86
2021-04-11,Comirnaty,CZ080,"Moravskoslezský kraj",60-64,76,11,87
2021-04-11,Comirnaty,CZ080,"Moravskoslezský kraj",65-69,115,11,126
2021-04-11,Comirnaty,CZ080,"Moravskoslezský kraj",70-74,301,265,566
2021-04-11,Comirnaty,CZ080,"Moravskoslezský kraj",75-79,63,129,192
2021-04-11,Comirnaty,CZ080,"Moravskoslezský kraj",80+,37,38,75
2021-04-11,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",18-24,1,0,1
2021-04-11,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",25-29,3,0,3
2021-04-11,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",35-39,3,0,3
2021-04-11,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",40-44,3,0,3
2021-04-11,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",45-49,3,0,3
2021-04-11,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",50-54,2,0,2
2021-04-11,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",55-59,1,0,1
2021-04-11,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",60-64,7,0,7
2021-04-11,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",65-69,2,0,2
2021-04-11,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",70-74,34,0,34
2021-04-11,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",75-79,18,0,18
2021-04-11,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",80+,2,0,2
2021-04-11,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",18-24,0,1,1
2021-04-11,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",25-29,2,1,3
2021-04-11,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",30-34,0,2,2
2021-04-11,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",35-39,6,4,10
2021-04-11,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",40-44,5,10,15
2021-04-11,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",45-49,6,5,11
2021-04-11,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",50-54,2,8,10
2021-04-11,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",55-59,0,7,7
2021-04-11,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",60-64,6,1,7
2021-04-11,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",65-69,24,2,26
2021-04-11,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",70-74,34,2,36
2021-04-11,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",75-79,4,51,55
2021-04-11,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",80+,3,6,9
2021-04-11,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",18-24,0,1,1
2021-04-11,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",40-44,0,1,1
2021-04-11,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",55-59,1,1,2
2021-04-11,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",65-69,0,1,1
2021-04-11,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",70-74,0,72,72
2021-04-11,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",75-79,0,21,21
2021-04-11,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",80+,0,3,3
2021-04-11,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",30-34,1,0,1
2021-04-11,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",35-39,1,0,1
2021-04-11,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",40-44,1,0,1
2021-04-11,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",45-49,3,0,3
2021-04-11,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",50-54,4,0,4
2021-04-11,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",55-59,4,0,4
2021-04-11,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",60-64,6,1,7
2021-04-11,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",65-69,2,0,2
2021-04-11,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",70-74,5,1,6
2021-04-11,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",75-79,4,0,4
2021-04-11,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",80+,1,0,1
2021-04-11,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",18-24,3,0,3
2021-04-11,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",25-29,4,0,4
2021-04-11,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",30-34,1,0,1
2021-04-11,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",35-39,3,1,4
2021-04-11,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",40-44,3,2,5
2021-04-11,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",45-49,9,0,9
2021-04-11,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",50-54,5,1,6
2021-04-11,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",55-59,2,2,4
2021-04-11,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",60-64,3,0,3
2021-04-11,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",65-69,4,0,4
2021-04-11,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",70-74,0,181,181
2021-04-11,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",75-79,0,300,300
2021-04-11,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",80+,0,12,12
2021-04-11,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",18-24,1,1,2
2021-04-11,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",25-29,1,3,4
2021-04-11,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",30-34,2,7,9
2021-04-11,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",35-39,0,6,6
2021-04-11,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",40-44,0,8,8
2021-04-11,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",45-49,2,8,10
2021-04-11,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",50-54,1,12,13
2021-04-11,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",55-59,0,14,14
2021-04-11,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",60-64,0,9,9
2021-04-11,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",65-69,1,6,7
2021-04-11,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",70-74,0,100,100
2021-04-11,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",75-79,1,12,13
2021-04-11,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",80+,0,4,4
2021-04-11,VAXZEVRIA,CZ020,"Středočeský kraj",30-34,1,0,1
2021-04-11,VAXZEVRIA,CZ020,"Středočeský kraj",35-39,2,0,2
2021-04-11,VAXZEVRIA,CZ020,"Středočeský kraj",40-44,4,0,4
2021-04-11,VAXZEVRIA,CZ020,"Středočeský kraj",45-49,2,0,2
2021-04-11,VAXZEVRIA,CZ020,"Středočeský kraj",50-54,4,0,4
2021-04-11,VAXZEVRIA,CZ020,"Středočeský kraj",55-59,6,0,6
